help,office,dance,money,wedding,domestic_work,sleep,medical_emergency,cold,hate,cheerfulness,aggression,occupation,envy,anticipation,family,vacation,crime,attractive,masculine,prison,health,pride,dispute,nervousness,government,weakness,horror,swearing_terms,leisure,suffering,royalty,wealthy,tourism,furniture,school,magic,beach,journalism,morning,banking,social_media,exercise,night,kill,blue_collar_job,art,ridicule,play,computer,college,optimism,stealing,real_estate,home,divine,sexual,fear,irritability,superhero,business,driving,pet,childish,cooking,exasperation,religion,hipster,internet,surprise,reading,worship,leader,independence,movement,body,noise,eating,medieval,zest,confusion,water,sports,death,healing,legend,heroic,celebration,restaurant,violence,programming,dominant_heirarchical,military,neglect,swimming,exotic,love,hiking,communication,hearing,order,sympathy,hygiene,weather,anonymity,trust,ancient,deception,fabric,air_travel,fight,dominant_personality,music,vehicle,politeness,toy,farming,meeting,war,speaking,listen,urban,shopping,disgust,fire,tool,phone,gain,sound,injury,sailing,rage,science,work,appearance,valuable,warmth,youth,sadness,fun,emotional,joy,affection,traveling,fashion,ugliness,lust,shame,torment,economics,anger,politics,ship,clothing,car,strength,technology,breaking,shape_and_size,power,white_collar_job,animal,party,terrorism,smell,disappointment,poor,plant,pain,beauty,timidity,philosophy,negotiate,negative_emotion,cleaning,messaging,competing,law,friends,payment,achievement,alcohol,liquid,feminine,weapon,children,monster,ocean,giving,contentment,writing,rural,positive_emotion,musical,classificacao
1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,3.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,6.0,2.0,11.0,0.0,4.0,4.0,6.0,0.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,1.0,7.0,18.0,0.0,4.0,1.0,3.0,0.0,7.0,3.0,pos
1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,3.0,4.0,2.0,0.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,7.0,14.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,5.0,1.0,3.0,6.0,0.0,1.0,1.0,6.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,6.0,7.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,5.0,1.0,pos
1.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,10.0,5.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,7.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,6.0,0.0,1.0,5.0,0.0,0.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,1.0,3.0,2.0,4.0,2.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,6.0,5.0,1.0,1.0,2.0,2.0,9.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,6.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,1.0,1.0,6.0,2.0,1.0,7.0,4.0,4.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,pos
0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,pos
5.0,1.0,1.0,4.0,13.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,5.0,1.0,8.0,1.0,3.0,3.0,7.0,0.0,3.0,7.0,4.0,1.0,4.0,1.0,3.0,2.0,7.0,6.0,3.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,8.0,2.0,5.0,1.0,1.0,11.0,0.0,2.0,5.0,5.0,5.0,7.0,0.0,2.0,8.0,2.0,0.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,6.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,2.0,8.0,5.0,2.0,9.0,7.0,2.0,6.0,0.0,2.0,5.0,0.0,0.0,0.0,21.0,1.0,6.0,5.0,2.0,0.0,0.0,3.0,0.0,15.0,2.0,4.0,0.0,0.0,8.0,5.0,8.0,1.0,3.0,1.0,1.0,0.0,10.0,11.0,6.0,3.0,3.0,2.0,0.0,0.0,3.0,4.0,4.0,5.0,0.0,2.0,1.0,1.0,5.0,4.0,0.0,0.0,7.0,16.0,5.0,2.0,9.0,0.0,2.0,0.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,8.0,1.0,3.0,4.0,1.0,1.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,8.0,2.0,1.0,2.0,4.0,11.0,0.0,0.0,3.0,2.0,10.0,3.0,13.0,0.0,0.0,5.0,3.0,15.0,0.0,1.0,8.0,4.0,0.0,5.0,20.0,2.0,pos
0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4.0,pos
1.0,0.0,4.0,3.0,12.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,3.0,8.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,8.0,pos
4.0,1.0,5.0,4.0,5.0,2.0,1.0,4.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,18.0,4.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0,1.0,5.0,4.0,7.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,7.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,7.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,0.0,5.0,1.0,20.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,pos
1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,4.0,5.0,1.0,0.0,1.0,2.0,1.0,6.0,1.0,0.0,5.0,0.0,1.0,3.0,1.0,6.0,2.0,2.0,0.0,3.0,4.0,15.0,2.0,3.0,0.0,5.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,3.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,5.0,1.0,1.0,3.0,3.0,9.0,4.0,0.0,3.0,1.0,4.0,1.0,2.0,5.0,0.0,5.0,3.0,1.0,1.0,8.0,1.0,3.0,2.0,1.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,3.0,0.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,3.0,2.0,2.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,pos
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,pos
3.0,5.0,5.0,0.0,1.0,2.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,8.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,3.0,16.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,2.0,0.0,1.0,7.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,4.0,2.0,0.0,7.0,2.0,2.0,0.0,0.0,2.0,0.0,11.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,2.0,7.0,2.0,3.0,0.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,4.0,3.0,3.0,3.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,6.0,0.0,4.0,0.0,2.0,2.0,0.0,4.0,0.0,2.0,1.0,4.0,2.0,1.0,8.0,11.0,pos
2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,8.0,9.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,20.0,3.0,2.0,2.0,12.0,3.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,4.0,4.0,3.0,0.0,0.0,2.0,4.0,5.0,1.0,0.0,0.0,16.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,5.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,pos
0.0,0.0,8.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,12.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,11.0,0.0,3.0,0.0,4.0,16.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,6.0,3.0,1.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,4.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,4.0,1.0,0.0,6.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,20.0,2.0,1.0,16.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,5.0,3.0,0.0,3.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,14.0,1.0,4.0,0.0,0.0,3.0,0.0,19.0,1.0,0.0,0.0,2.0,1.0,1.0,16.0,12.0,pos
1.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,4.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,8.0,3.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,pos
4.0,1.0,2.0,4.0,9.0,0.0,1.0,2.0,2.0,5.0,0.0,5.0,1.0,0.0,0.0,11.0,3.0,4.0,3.0,6.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,6.0,1.0,3.0,4.0,0.0,4.0,1.0,2.0,6.0,5.0,2.0,2.0,2.0,3.0,13.0,2.0,0.0,2.0,7.0,0.0,2.0,0.0,4.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,3.0,4.0,12.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,6.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,6.0,18.0,0.0,0.0,5.0,1.0,1.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,2.0,8.0,6.0,6.0,0.0,4.0,6.0,3.0,2.0,2.0,1.0,0.0,2.0,5.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,14.0,6.0,0.0,0.0,4.0,1.0,3.0,0.0,5.0,1.0,0.0,2.0,7.0,0.0,0.0,3.0,0.0,14.0,2.0,2.0,1.0,0.0,2.0,2.0,11.0,1.0,1.0,3.0,0.0,3.0,5.0,9.0,4.0,pos
2.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,3.0,1.0,4.0,0.0,2.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,6.0,2.0,3.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,9.0,5.0,5.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,16.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0,7.0,0.0,3.0,2.0,0.0,5.0,1.0,6.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,7.0,1.0,2.0,1.0,9.0,7.0,pos
1.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,0.0,6.0,1.0,0.0,1.0,1.0,9.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,16.0,7.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,5.0,4.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,1.0,7.0,2.0,5.0,2.0,0.0,2.0,5.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0,2.0,9.0,5.0,5.0,8.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,6.0,0.0,7.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,pos
